Trajectories
100
,,1 0,,,1 1,,,1 2,,,1 3,,,1 4,,,1 5,,,1 6,,,1 7,,,1 8,,,1 9,,,1 10,,,1 11,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2696,0,,,,821.223,420.546,1049.19,817.88,555.619,1047.92,802.763,425.085,997.299,799.874,553.414,999.857,1055.25,647.341,1023.54,1087.48,349.649,1026.64,,,,,,,,,,,,,,,
2697,0,,,,821.065,420.681,1049.34,817.767,555.878,1048.14,802.351,425.316,997.536,799.752,553.629,1000.09,1053.94,647.442,1023.9,1087.13,349.604,1026.6,,,,,,,,,,,,,,,
2698,0,,,,820.906,420.967,1049.32,817.573,556.2,1048.42,802.077,425.455,997.558,799.54,553.943,1000.33,1053.88,647.337,1023.91,1086.71,349.463,1026.58,,,,,,,,,,,,,,,
2699,0,,,,820.537,421.194,1050.15,817.531,556.448,1048.62,801.681,425.839,998.228,799.27,554.238,1000.58,1053.88,647.213,1023.86,1086.39,349.34,1026.5,,,,,,,,,,,,,,,
2700,0,,,,820.116,421.415,1050.42,817.341,556.676,1049.02,801.326,426.055,998.547,799.207,554.451,1001.09,1053.89,647.115,1023.78,1085.94,349.145,1026.45,,,,,,,,,,,,,,,
2701,0,,,,819.557,421.79,1050.73,817.225,556.972,1049.39,800.903,426.476,998.874,798.91,554.77,1001.4,1053.96,646.95,1023.68,1085.38,348.956,1026.45,,,,,,,,,,,,,,,
2702,0,,,,819.322,422.061,1050.56,817.095,557.239,1049.63,800.178,426.745,998.875,798.691,555.193,1001.67,1054.01,646.766,1023.61,1085.05,348.782,1026.44,,,,,,,,,,,,,,,
2703,0,,,,819.12,422.526,1051.19,817.008,557.567,1049.87,799.937,427.301,999.448,798.453,555.482,1001.88,1054.02,646.6,1023.54,1084.77,348.576,1026.32,,,,,,,,,,,,,,,
2704,0,,,,819.131,422.435,1051.07,816.992,557.835,1050.04,799.48,427.585,999.592,798.339,555.992,1002.05,1054.08,646.414,1023.46,1084.18,348.309,1026.37,,,,,,,,,,,,,,,
2705,0,,,,818.24,423.315,1051.54,816.963,558.146,1050.23,798.97,427.906,999.757,798.203,556.316,1002.32,1054.2,646.199,1023.37,1081.82,347.86,1026.99,,,,,,,,,,,,,,,
2706,0,,,,817.855,423.493,1051.84,816.913,558.524,1050.43,798.678,428.151,1000.07,798.168,556.637,1002.47,1054.26,645.983,1023.3,1081.14,347.575,1027.02,,,,,,,,,,,,,,,
2707,0,,,,817.273,423.718,1052.03,816.76,558.941,1050.48,798.34,428.61,1000.52,798.178,556.869,1002.66,1054.42,645.724,1023.19,1080.67,347.307,1027.02,,,,,,,,,,,,,,,
2708,0,,,,817.229,424.127,1052.04,816.706,559.298,1050.57,797.694,429.014,1000.59,797.989,557.22,1002.71,1054.54,645.464,1023.13,1080.09,347.006,1027.03,,,,,,,,,,,,,,,
2709,0,,,,817.154,424.183,1051.99,816.658,559.712,1050.74,797.43,429.379,1000.74,797.891,557.552,1002.84,1054.66,645.214,1023.08,1079.36,346.686,1027.14,,,,,,,,,,,,,,,
2710,0,,,,816.636,424.599,1052.15,816.636,559.943,1050.82,797.062,429.664,1000.93,797.721,558.018,1002.99,1054.73,644.974,1023.06,1078.82,346.384,1027.19,,,,,,,,,,,,,,,
2711,0,,,,815.985,425.106,1052.82,816.625,560.286,1050.99,796.481,430.08,1001.13,797.686,558.417,1003.11,1055.04,644.694,1022.93,1078.27,346.08,1027.25,,,,,,,,,,,,,,,
2712,0,,,,815.444,425.199,1052.43,816.603,560.542,1051.05,796.123,430.317,1001.03,797.567,558.834,1003.18,1055.16,644.43,1022.88,1077.74,345.779,1027.33,,,,,,,,,,,,,,,
2713,0,,,,815.541,425.496,1052.6,816.595,560.87,1051.04,795.978,430.704,1001.19,797.486,559.142,1003.27,1055.14,644.147,1022.9,1077.21,345.475,1027.41,,,,,,,,,,,,,,,
2714,0,,,,814.666,426.062,1053.04,816.457,561.095,1051.08,795.569,430.935,1001.16,797.414,559.512,1003.23,1055.23,643.882,1022.86,1076.59,345.187,1027.52,,,,,,,,,,,,,,,
2715,0,,,,814.398,426.241,1052.79,816.145,561.388,1051.12,794.923,431.434,1001.32,797.404,559.737,1003.2,1055.24,643.632,1022.81,1076.04,344.882,1027.58,,,,,,,,,,,,,,,
2716,0,,,,814.072,426.466,1052.76,816.049,561.54,1051.08,794.712,431.685,1001.11,797.315,560.059,1003.17,1055.19,643.425,1022.85,1075.49,344.63,1027.65,,,,,,,,,,,,,,,
2717,0,,,,813.687,426.604,1052.8,815.788,561.845,1050.98,794.518,432.02,1000.91,796.942,560.375,1003.01,1055.13,643.171,1022.86,1074.95,344.376,1027.74,,,,,,,,,,,,,,,
2718,0,,,,813.138,426.816,1052.61,815.65,561.978,1050.83,793.845,432.181,1000.9,796.855,560.487,1002.91,1055.08,642.97,1022.88,1074.34,344.085,1027.88,,,,,,,,,,,,,,,
2719,0,,,,812.762,427.339,1052.66,815.297,562.307,1050.51,793.597,432.171,1000.48,796.751,560.581,1002.84,1055.15,642.734,1022.85,1073.8,343.882,1027.99,,,,,,,,,,,,,,,
2720,0,,,,812.21,427.333,1052.34,815.153,562.473,1050.37,793.363,432.479,1000.52,796.686,560.695,1002.68,1055.02,642.573,1022.89,1073.35,343.662,1028.06,,,,,,,,,,,,,,,
2721,0,,,,811.799,427.436,1052.35,815.026,562.536,1050.21,792.958,432.576,1000.43,796.418,560.813,1002.52,1054.86,642.397,1022.93,1072.8,343.458,1028.17,,,,,,,,,,,,,,,
2722,0,,,,811.428,427.563,1052.15,814.892,562.606,1050.14,792.396,432.845,1000.37,796.185,560.899,1002.33,1054.7,642.225,1022.98,1072.35,343.286,1028.27,,,,,,,,,,,,,,,
2723,0,,,,811.011,427.628,1052.13,814.642,562.571,1050.11,792.177,432.891,1000.24,795.858,561.119,1002.29,1054.54,642.053,1023,1071.89,343.116,1028.35,,,,,,,,,,,,,,,
2724,0,,,,810.557,427.865,1052.15,814.274,562.668,1050.13,791.853,432.952,999.863,795.582,561.112,1002.15,1054.46,641.93,1022.99,1071.44,342.944,1028.45,,,,,,,,,,,,,,,
2725,0,,,,809.969,427.944,1052,814.15,562.69,1050.1,791.656,433.088,999.919,795.361,561.228,1001.99,1054.25,641.786,1023.04,1071.08,342.809,1028.51,,,,,,,,,,,,,,,
2726,0,,,,809.966,427.842,1052.01,813.906,562.772,1049.89,791.378,432.989,1000,795.257,561.244,1001.88,1054.11,641.664,1023.07,1070.7,342.674,1028.55,,,,,,,,,,,,,,,
2727,0,,,,809.736,427.872,1051.97,813.619,562.905,1049.78,790.984,433.115,1000.15,794.774,561.298,1001.85,1053.94,641.58,1023.05,1070.42,342.571,1028.61,,,,,,,,,,,,,,,
2728,0,,,,809.441,427.984,1051.93,813.164,563.05,1049.73,790.786,433.05,1000.02,794.617,561.377,1001.88,1053.73,641.461,1023.07,1070.05,342.484,1028.68,,,,,,,,,,,,,,,
2729,0,,,,809.029,427.958,1051.93,812.917,562.969,1049.68,790.519,432.933,999.717,794.506,561.343,1001.82,1053.54,641.374,1023.12,1069.78,342.381,1028.74,,,,,,,,,,,,,,,
2730,0,,,,808.879,427.875,1051.79,812.708,562.887,1049.68,789.996,433.193,999.807,794.337,561.26,1001.73,1053.29,641.28,1023.16,1069.5,342.279,1028.79,,,,,,,,,,,,,,,
2731,0,,,,808.583,427.871,1051.68,812.572,562.888,1049.66,789.684,433.209,999.726,794.034,561.253,1001.71,1053.1,641.243,1023.18,1069.14,342.192,1028.89,,,,,,,,,,,,,,,
2732,0,,,,808.328,427.877,1051.79,812.445,562.81,1049.58,789.547,432.967,999.465,793.806,561.183,1001.67,1052.85,641.151,1023.2,1068.93,342.123,1028.89,,,,,,,,,,,,,,,
2733,0,,,,807.986,427.902,1051.72,812.336,562.695,1049.47,789.335,433.165,999.577,793.629,561.153,1001.62,1052.67,641.065,1023.24,1068.54,342.036,1028.94,,,,,,,,,,,,,,,
2734,0,,,,807.586,427.858,1051.59,812.018,562.575,1049.55,789.112,433.131,999.381,793.255,561.033,1001.43,1052.36,641.003,1023.29,1068.27,341.985,1029.02,,,,,,,,,,,,,,,
2735,0,,,,807.379,427.87,1051.57,811.614,562.592,1049.47,788.96,433.012,999.299,793.117,561.059,1001.46,1052.19,640.93,1023.28,1067.99,341.881,1029.06,,,,,,,,,,,,,,,
2736,0,,,,807.236,427.863,1051.54,811.494,562.482,1049.43,788.659,432.755,999.06,792.986,560.957,1001.3,1051.85,640.868,1023.35,1067.69,341.828,1029.1,,,,,,,,,,,,,,,
2737,0,,,,806.948,427.611,1051.45,811.028,562.44,1049.4,788.286,432.853,999.417,792.742,560.974,1001.23,1051.58,640.81,1023.39,1067.4,341.775,1029.16,,,,,,,,,,,,,,,
2738,0,,,,806.486,427.469,1051.44,810.638,562.491,1049.29,788.08,432.686,999.266,792.358,560.912,1001.19,1051.36,640.729,1023.44,1067.13,341.672,1029.21,,,,,,,,,,,,,,,
2739,0,,,,806.293,427.359,1051.4,810.352,562.448,1049.13,787.928,432.54,999.19,791.909,560.942,1001.2,1051.06,640.668,1023.44,1066.85,341.62,1029.28,,,,,,,,,,,,,,,
2740,0,,,,805.995,427.309,1051.28,809.991,562.469,1049.06,787.657,432.492,999.151,791.487,560.89,1001.25,1050.76,640.608,1023.53,1066.55,341.566,1029.31,,,,,,,,,,,,,,,
2741,0,,,,805.319,427.503,1051.25,809.725,562.321,1049.04,787.044,432.394,998.878,791.068,560.696,1001.21,1050.42,640.555,1023.59,1066.27,341.513,1029.37,,,,,,,,,,,,,,,
2742,0,,,,805.356,427.195,1051.31,809.506,562.152,1048.93,786.798,432.429,998.952,790.978,560.611,1001.14,1050.05,640.474,1023.64,1066.07,341.445,1029.4,,,,,,,,,,,,,,,
2743,0,,,,804.968,427.028,1051.3,809.21,562.082,1048.93,786.533,432.352,998.897,790.929,560.6,1000.99,1049.72,640.409,1023.73,1065.69,341.357,1029.47,,,,,,,,,,,,,,,
2744,0,,,,804.591,427.085,1051.27,808.767,561.943,1048.91,786.348,432.181,998.815,790.461,560.469,1000.89,1049.44,640.351,1023.76,1065.41,341.304,1029.53,,,,,,,,,,,,,,,
2745,0,,,,804.408,426.86,1051.25,808.362,561.8,1048.96,786.059,432.183,998.919,790.277,560.395,1000.9,1048.97,640.266,1023.82,1065.13,341.252,1029.59,,,,,,,,,,,,,,,
2746,0,,,,803.938,426.888,1051.29,807.953,561.627,1048.96,785.558,432.02,998.876,789.586,560.243,1000.99,1048.59,640.197,1023.9,1064.76,341.164,1029.69,,,,,,,,,,,,,,,
2747,0,,,,803.529,426.839,1051.06,807.575,561.503,1049.01,785.274,431.77,998.65,789.236,560.151,1000.85,1048.22,640.147,1023.94,1064.54,341.097,1029.66,,,,,,,,,,,,,,,
2748,0,,,,803.268,426.677,1051.16,807.383,561.402,1048.94,785.085,431.64,998.867,788.887,559.955,1000.76,1047.96,640.09,1023.97,1064.27,341.045,1029.75,,,,,,,,,,,,,,,
2749,0,,,,803.04,426.207,1050.96,806.937,561.328,1048.86,784.853,431.505,999.031,788.747,559.863,1000.74,1047.58,640.061,1024.05,1063.98,340.992,1029.81,,,,,,,,,,,,,,,
2750,0,,,,802.783,426.5,1051.18,806.448,561.231,1048.93,784.54,431.206,998.72,788.557,559.709,1000.59,1047.16,639.982,1024.13,1063.68,340.938,1029.85,,,,,,,,,,,,,,,
2751,0,,,,802.638,425.925,1050.87,806.208,561.055,1048.91,784.14,431.262,998.85,788.251,559.468,1000.67,1046.83,639.93,1024.17,1063.39,340.887,1029.89,,,,,,,,,,,,,,,
2752,0,,,,802.2,425.894,1051.01,806.097,560.861,1048.81,783.8,431.134,998.82,787.897,559.181,1000.63,1046.43,639.897,1024.25,1063.26,340.852,1029.86,,,,,,,,,,,,,,,
2753,0,,,,802.014,425.908,1051.05,805.584,560.727,1048.97,783.426,430.901,998.85,787.717,559.121,1000.54,1046.1,639.834,1024.31,1062.98,340.799,1029.92,,,,,,,,,,,,,,,
2754,0,,,,801.781,425.669,1050.87,805.334,560.57,1048.83,783.297,430.8,998.793,786.977,559.076,1000.59,1045.85,639.779,1024.35,1062.76,340.783,1029.91,,,,,,,,,,,,,,,
2755,0,,,,801.369,425.659,1050.84,804.914,560.5,1048.76,782.886,430.582,998.612,786.733,558.914,1000.59,1045.43,639.752,1024.41,1062.47,340.729,1029.97,,,,,,,,,,,,,,,
2756,0,,,,801.189,425.418,1050.73,804.559,560.382,1048.77,782.84,430.527,998.694,786.647,558.786,1000.65,1045.08,639.738,1024.46,1062.25,340.709,1029.97,,,,,,,,,,,,,,,
2757,0,,,,800.871,425.568,1050.78,804.21,560.292,1048.78,782.643,430.325,998.49,786.211,558.686,1000.61,1044.77,639.729,1024.51,1062.06,340.692,1030.03,,,,,,,,,,,,,,,
2758,0,,,,800.529,425.35,1050.71,803.924,560.101,1048.82,782.376,430.301,998.465,785.886,558.678,1000.63,1044.4,639.704,1024.57,1061.91,340.709,1029.98,,,,,,,,,,,,,,,
2759,0,,,,800.082,425.42,1050.7,803.747,559.991,1048.77,782.42,430.239,998.609,785.615,558.574,1000.63,1044.09,639.752,1024.61,1061.62,340.706,1030.05,,,,,,,,,,,,,,,
2760,0,,,,800.197,425.095,1050.73,803.573,559.847,1048.67,781.957,430.202,998.501,785.458,558.443,1000.59,1043.74,639.742,1024.68,1061.5,340.722,1030.04,,,,,,,,,,,,,,,
2761,0,,,,799.778,425.113,1050.84,803.147,559.817,1048.69,781.585,430.039,998.441,785.038,558.452,1000.55,1043.41,639.731,1024.72,1061.3,340.752,1030.1,,,,,,,,,,,,,,,
2762,0,,,,799.572,424.984,1050.73,802.889,559.647,1048.69,781.295,429.932,998.445,784.877,558.352,1000.56,1043.04,639.763,1024.77,1061.07,340.783,1030.11,,,,,,,,,,,,,,,
2763,0,,,,799.38,424.855,1050.78,802.507,559.694,1048.68,781,429.865,998.377,784.44,558.208,1000.63,1042.68,639.785,1024.85,1060.95,340.799,1030.11,,,,,,,,,,,,,,,
2764,0,,,,799.244,424.567,1050.56,802.113,559.64,1048.6,780.828,429.893,998.473,784.249,558.159,1000.57,1042.48,639.789,1024.89,1060.63,340.848,1030.16,,,,,,,,,,,,,,,
2765,0,,,,798.915,424.623,1050.59,801.686,559.651,1048.54,780.59,429.703,998.297,784.1,558.092,1000.48,1042.11,639.84,1024.94,1060.5,340.915,1030.16,,,,,,,,,,,,,,,
2766,0,,,,798.622,424.483,1050.46,801.408,559.67,1048.53,780.397,429.77,998.361,783.702,558.055,1000.56,1041.74,639.9,1025.02,1060.3,340.945,1030.22,,,,,,,,,,,,,,,
2767,0,,,,798.489,424.632,1050.59,801.191,559.521,1048.53,780.193,429.499,998.047,783.273,558.041,1000.47,1041.45,639.946,1025.05,1060.09,341.028,1030.28,,,,,,,,,,,,,,,
2768,0,,,,798.394,424.473,1050.49,801.024,559.495,1048.47,780.086,429.587,998.182,782.932,557.914,1000.6,1041.19,640.043,1025.08,1060.05,341.128,1030.27,,,,,,,,,,,,,,,
2769,0,,,,798.12,424.582,1050.63,800.784,559.336,1048.5,780.012,429.442,998.058,782.767,557.791,1000.61,1040.86,640.133,1025.15,1059.76,341.176,1030.36,,,,,,,,,,,,,,,
2770,0,,,,797.838,424.512,1050.69,800.604,559.306,1048.5,779.87,429.43,998.079,782.588,557.762,1000.54,1040.51,640.218,1025.19,1059.61,341.293,1030.37,,,,,,,,,,,,,,,
2771,0,,,,797.738,424.291,1050.37,800.35,559.239,1048.52,779.826,429.454,998.202,782.579,557.653,1000.57,1040.24,640.345,1025.25,1059.67,341.428,1030.35,,,,,,,,,,,,,,,
2772,0,,,,797.558,424.351,1050.51,800.154,559.262,1048.6,779.664,429.393,998.115,782.278,557.65,1000.43,1040.03,640.428,1025.24,1059.48,341.509,1030.44,,,,,,,,,,,,,,,
2773,0,,,,797.476,424.426,1050.6,799.943,559.202,1048.58,779.448,429.246,998.094,782.163,557.7,1000.38,1039.79,640.565,1025.28,1059.44,341.66,1030.46,,,,,,,,,,,,,,,
2774,0,,,,797.377,424.465,1050.65,799.721,559.21,1048.62,779.258,429.189,998.194,781.867,557.638,1000.34,1039.62,640.637,1025.32,1059.4,341.761,1030.42,,,,,,,,,,,,,,,
2775,0,,,,797.015,424.653,1050.47,799.574,559.22,1048.65,779.234,429.299,998.38,781.673,557.646,1000.36,1039.39,640.76,1025.33,1059.27,341.879,1030.45,,,,,,,,,,,,,,,
2776,0,,,,797.194,424.407,1050.34,799.346,559.369,1048.58,779.1,429.309,998.314,781.542,557.681,1000.24,1039.25,640.839,1025.34,1059.26,341.98,1030.48,,,,,,,,,,,,,,,
2777,0,,,,797.011,424.546,1050.41,799.279,559.317,1048.51,778.932,429.19,998.012,781.455,557.768,1000.22,1039.08,640.941,1025.41,1059.22,342.079,1030.48,,,,,,,,,,,,,,,
2778,0,,,,796.943,424.538,1050.36,799.05,559.435,1048.52,778.999,429.227,998.105,781.409,557.784,1000.18,1038.95,641.055,1025.41,1059.19,342.23,1030.49,,,,,,,,,,,,,,,
2779,0,,,,796.619,424.773,1050.32,798.839,559.503,1048.37,778.982,429.398,998.197,781.338,557.769,1000.19,1038.77,641.165,1025.49,1059.18,342.331,1030.53,,,,,,,,,,,,,,,
2780,0,,,,796.768,424.638,1050.24,798.682,559.598,1048.29,778.851,429.306,998.006,780.909,557.923,1000.14,1038.56,641.26,1025.6,1059.26,342.467,1030.53,,,,,,,,,,,,,,,
2781,0,,,,796.74,424.421,1050.12,798.622,559.604,1048.23,778.696,429.302,997.735,780.784,557.879,1000.13,1038.32,641.397,1025.7,1059.16,342.582,1030.6,,,,,,,,,,,,,,,
2782,0,,,,796.313,424.842,1049.99,798.553,559.543,1048.15,778.721,429.418,997.852,780.7,557.869,1000.15,1038.23,641.533,1025.73,1059.14,342.734,1030.64,,,,,,,,,,,,,,,
2783,0,,,,796.516,424.721,1049.99,798.469,559.571,1048.16,778.598,429.251,997.535,780.414,557.827,1000.17,1037.98,641.669,1025.84,1059.14,342.833,1030.69,,,,,,,,,,,,,,,
2784,0,,,,796.622,424.461,1049.96,798.408,559.486,1048.11,778.619,429.39,997.654,780.277,557.86,1000.15,1037.83,641.785,1025.93,1059.14,342.983,1030.76,,,,,,,,,,,,,,,
2785,0,,,,796.623,424.495,1049.97,798.245,559.498,1048.12,778.587,429.217,997.481,779.926,557.726,1000.02,1037.78,641.916,1025.97,1059.2,343.169,1030.76,,,,,,,,,,,,,,,
2786,0,,,,796.603,424.434,1049.9,798.132,559.447,1048.08,778.574,429.271,997.467,780.087,557.729,999.942,1037.57,642.053,1026.05,1059.3,343.302,1030.81,,,,,,,,,,,,,,,
2787,0,,,,796.229,425.006,1050.03,798.024,559.372,1047.95,778.509,429.166,997.239,780.038,557.664,999.831,1037.4,642.188,1026.11,1059.38,343.489,1030.84,,,,,,,,,,,,,,,
2788,0,,,,796.346,424.608,1049.66,797.93,559.317,1047.87,778.669,429.233,997.293,780.011,557.576,999.721,1037.19,642.328,1026.25,1059.47,343.675,1030.88,,,,,,,,,,,,,,,
2789,0,,,,796.66,424.274,1049.53,797.76,559.254,1047.75,778.668,429.164,997.157,779.932,557.472,999.599,1037.01,642.529,1026.3,1059.56,343.858,1030.93,,,,,,,,,,,,,,,
2790,0,,,,796.665,424.273,1049.45,797.584,559.205,1047.62,778.662,428.978,996.777,779.914,557.351,999.5,1036.84,642.688,1026.4,1059.65,344.043,1030.98,,,,,,,,,,,,,,,
2791,0,,,,796.662,424.148,1049.28,797.373,559.119,1047.47,778.769,428.981,996.774,779.809,557.209,999.307,1036.67,642.842,1026.45,1059.65,344.193,1031.04,,,,,,,,,,,,,,,
2792,0,,,,796.688,423.877,1048.99,797.273,559.017,1047.37,778.833,429.006,996.725,779.605,557.095,999.195,1036.48,642.996,1026.54,1059.68,344.344,1031.16,,,,,,,,,,,,,,,
2793,0,,,,796.59,423.628,1048.36,797.082,558.909,1047.18,778.748,428.696,996.258,779.367,557.005,999.003,1036.29,643.109,1026.61,1059.78,344.479,1031.21,,,,,,,,,,,,,,,
2794,0,,,,796.545,423.948,1048.73,796.886,558.834,1047.03,778.869,428.613,996.329,779.34,556.883,998.71,1036.19,643.241,1026.63,1059.79,344.627,1031.29,,,,,,,,,,,,,,,
2795,0,,,,796.18,423.947,1048.41,796.622,558.807,1046.85,778.846,428.604,996.277,779.233,556.79,998.383,1036.07,643.352,1026.71,1059.99,344.798,1031.32,,,,,,,,,,,,,,,
2796,0,,,,796.441,423.605,1048.31,796.469,558.802,1046.59,778.812,428.277,995.911,779.328,556.699,998.026,1035.9,643.462,1026.8,1059.92,344.913,1031.46,,,,,,,,,,,,,,,
2797,0,,,,796.366,423.443,1048.12,796.257,558.819,1046.41,778.807,428.391,995.927,779.134,556.696,998.015,1035.71,643.56,1026.88,1060.04,345.046,1031.53,,,,,,,,,,,,,,,
2798,0,,,,796.052,423.65,1048.05,796.071,558.623,1046.26,778.715,428.069,995.419,778.983,556.547,997.875,1035.51,643.669,1026.97,1059.89,345.127,1031.7,,,,,,,,,,,,,,,
2799,0,,,,796.025,423.487,1047.78,795.992,558.574,1046.18,778.772,428.204,995.565,778.995,556.465,997.762,1035.44,643.73,1027.05,1060.03,345.209,1031.78,,,,,,,,,,,,,,,
2800,0,,,,795.955,423.463,1047.8,795.901,558.426,1046.02,778.739,428.099,995.301,778.701,556.458,997.648,1035.21,643.787,1027.17,1059.98,345.276,1031.91,,,,,,,,,,,,,,,
2801,0,,,,795.89,423.46,1047.72,795.839,558.355,1045.95,778.828,428.017,995.166,778.58,556.416,997.472,1035.13,643.812,1027.25,1060.1,345.308,1031.94,,,,,,,,,,,,,,,
2802,0,,,,795.446,424.062,1048.04,795.781,558.309,1045.84,778.781,427.906,994.931,778.581,556.378,997.277,1035.02,643.838,1027.31,1060.05,345.324,1032.04,,,,,,,,,,,,,,,
2803,0,,,,795.83,423.358,1047.58,795.713,558.144,1045.69,778.637,428.028,994.778,778.421,556.175,996.995,1034.88,643.854,1027.4,1059.92,345.304,1032.2,,,,,,,,,,,,,,,
2804,0,,,,795.799,423.352,1047.32,795.645,558.075,1045.58,778.546,428.128,994.639,778.353,556.147,996.843,1034.84,643.83,1027.43,1059.94,345.302,1032.22,,,,,,,,,,,,,,,
2805,0,,,,795.707,423.267,1047.45,795.541,558.06,1045.36,778.337,428.007,994.39,778.291,556.084,996.754,1034.74,643.86,1027.52,1059.98,345.303,1032.29,,,,,,,,,,,,,,,
2806,0,,,,795.526,423.387,1047.06,795.363,558.111,1045.21,778.302,427.907,994.264,778.291,556.049,996.509,1034.7,643.84,1027.59,1059.83,345.283,1032.4,,,,,,,,,,,,,,,
2807,0,,,,795.142,423.445,1046.9,795.3,558.006,1045.09,778.293,427.92,994.265,778.21,556.045,996.425,1034.64,643.821,1027.62,1059.76,345.247,1032.46,,,,,,,,,,,,,,,
2808,0,,,,795.219,423.284,1046.84,795.178,557.966,1044.91,778.099,427.797,994.004,778.24,556.098,996.315,1034.47,643.778,1027.74,1059.79,345.249,1032.5,,,,,,,,,,,,,,,
2809,0,,,,794.734,423.239,1046.82,795.04,557.919,1044.82,778.064,427.697,993.827,778.157,556.003,996.18,1034.37,643.751,1027.81,1059.63,345.179,1032.59,,,,,,,,,,,,,,,
2810,0,,,,794.648,423.312,1046.6,794.895,557.939,1044.77,778.066,427.716,993.854,778.089,555.926,996.136,1034.35,643.705,1027.8,1059.48,345.159,1032.7,,,,,,,,,,,,,,,
2811,0,,,,794.555,422.998,1046.65,794.736,557.883,1044.71,777.867,427.632,993.612,777.892,555.945,995.925,1034.21,643.664,1027.91,1059.41,345.074,1032.73,,,,,,,,,,,,,,,
2812,0,,,,794.295,423.134,1046.6,794.639,557.866,1044.64,777.883,427.634,993.67,777.789,555.979,995.807,1034.1,643.639,1027.96,1059.26,345.007,1032.82,,,,,,,,,,,,,,,
2813,0,,,,794.429,422.953,1046.43,794.541,557.772,1044.52,777.728,427.62,993.483,777.761,555.998,995.745,1034.07,643.567,1027.98,1059.1,344.936,1032.91,,,,,,,,,,,,,,,
2814,0,,,,794.287,423.212,1046.61,794.488,557.753,1044.49,777.626,427.611,993.31,777.718,555.931,995.644,1034.04,643.516,1028.03,1058.94,344.867,1032.98,,,,,,,,,,,,,,,
2815,0,,,,794.214,423.09,1046.4,794.409,557.737,1044.45,777.54,427.684,993.305,777.709,555.884,995.581,1034.03,643.415,1028.03,1058.77,344.747,1033.02,,,,,,,,,,,,,,,
2816,0,,,,793.996,423.205,1046.41,794.348,557.787,1044.38,777.433,427.65,993.19,777.668,555.95,995.559,1033.96,643.355,1028.09,1058.6,344.678,1033.08,,,,,,,,,,,,,,,
2817,0,,,,793.635,423.305,1046.25,794.217,557.91,1044.37,777.416,427.756,993.352,777.772,555.943,995.611,1033.95,643.258,1028.11,1058.44,344.559,1033.14,,,,,,,,,,,,,,,
2818,0,,,,793.814,423.248,1046.34,794.125,558.003,1044.29,777.218,427.643,993.028,777.663,556.027,995.505,1033.97,643.15,1028.13,1058.34,344.475,1033.12,,,,,,,,,,,,,,,
2819,0,,,,793.717,423.291,1046.35,794.064,558.051,1044.23,777.151,427.76,993.194,777.622,556.067,995.516,1033.95,643.056,1028.13,1058.17,344.354,1033.16,,,,,,,,,,,,,,,
2820,0,,,,793.358,423.456,1046.17,794.01,558.119,1044.22,777.002,427.811,993.251,777.654,556.115,995.492,1034.05,642.921,1028.12,1058.02,344.235,1033.23,,,,,,,,,,,,,,,
2821,0,,,,793.292,423.581,1046.06,794.009,558.211,1044.17,776.842,427.949,993.412,777.687,556.153,995.536,1034.1,642.843,1028.11,1057.85,344.117,1033.26,,,,,,,,,,,,,,,
2822,0,,,,793.394,423.524,1046.05,794.008,558.316,1044.15,776.606,427.834,993.23,777.594,556.267,995.474,1034.12,642.737,1028.16,1057.6,343.962,1033.33,,,,,,,,,,,,,,,
2823,0,,,,793.281,423.433,1045.92,794.024,558.416,1044.09,776.608,428.031,993.454,777.653,556.365,995.492,1034.09,642.63,1028.18,1057.34,343.807,1033.41,,,,,,,,,,,,,,,
2824,0,,,,793.165,423.545,1045.95,794.033,558.507,1044.07,776.447,428.105,993.346,777.555,556.526,995.446,1034.2,642.512,1028.18,1057.17,343.687,1033.45,,,,,,,,,,,,,,,
2825,0,,,,793.034,423.819,1046.03,794.004,558.584,1044.1,776.297,428.336,993.305,777.573,556.667,995.442,1034.19,642.399,1028.22,1056.92,343.535,1033.52,,,,,,,,,,,,,,,
2826,0,,,,792.74,423.861,1045.79,793.976,558.638,1044.1,776.137,428.296,993.039,777.497,556.74,995.389,1034.15,642.287,1028.25,1056.75,343.414,1033.56,,,,,,,,,,,,,,,
2827,0,,,,792.363,424.006,1045.8,793.968,558.727,1044.07,775.909,428.651,993.247,777.535,556.822,995.398,1034.22,642.188,1028.32,1056.6,343.295,1033.62,,,,,,,,,,,,,,,
2828,0,,,,792.243,424.265,1046.02,793.918,558.833,1044.04,775.728,428.734,993.133,777.552,556.927,995.332,1034.33,642.056,1028.33,1056.43,343.177,1033.65,,,,,,,,,,,,,,,
2829,0,,,,792.386,424.041,1045.78,793.786,558.925,1043.88,775.597,428.679,992.876,777.397,556.996,995.249,1034.27,641.935,1028.39,1056.17,343.022,1033.73,,,,,,,,,,,,,,,
2830,0,,,,792.227,423.986,1045.48,793.689,559.117,1043.71,775.395,428.923,992.931,777.393,557.03,995.129,1034.33,641.793,1028.44,1056.02,342.902,1033.78,,,,,,,,,,,,,,,
